word_id,aspect,partner
44788,imperfective,переплатить
44789,imperfective,переплести
44792,imperfective,переподгото'вить
44794,imperfective,перепо'лниться
44795,perfective,перепа'лывать
44796,perfective,-
44800,perfective,-
44801,imperfective,перепоручѝть
44802,imperfective,переправиться
44803,imperfective,перепре́ть
44806,imperfective,перепря'тать
44808,imperfective,перепутать
44809,imperfective,перепу'таться
44811,imperfective,перерабо'таться
44812,imperfective,
44817,perfective,-
44818,both,
44819,imperfective,перереши'ть
44820,perfective,-
44822,imperfective,перерисова'ть
44823,imperfective,перероди'ть
44824,imperfective,переродиться
44825,imperfective,перерубить
44826,perfective,-
44827,perfective,-
44828,imperfective,перерыть
44829,perfective,перерядѝть
44830,imperfective,перерядѝться
44831,imperfective,пересалить
44832,perfective,пересёдлывать
44834,imperfective,переселить
44835,imperfective,пересидеть
44836,imperfective,пересини'ть
44837,perfective,пересла'щивать
44838,imperfective,пересмея'ть
44839,imperfective,-
44843,imperfective,пересня̀ться
44844,imperfective,пересозда'ть
44846,perfective,пересортировывать
44850,perfective,переспоривать
44851,perfective,-
44852,imperfective,перестоя'ть
44853,imperfective,перестоя'ться
44855,imperfective,перестла̀ть
44856,perfective,перести'рывать
44857,imperfective,перестира'ть
44858,perfective,-
44861,imperfective,перестрахова'ть
44862,imperfective,перестрахова'ться
44863,imperfective,-
44866,imperfective,пересуши'ть
44867,perfective,пересу'шивать
44868,imperfective,пересохнуть
44869,imperfective,
44870,imperfective,перетопѝться
44872,imperfective,перетасова'ть
44873,perfective,перетирать
44874,imperfective,перетере́ться
44876,perfective,перетолковывать
44877,imperfective,перетолковать
44878,perfective,-
44879,perfective,-
44880,imperfective,перетрясти'
44881,imperfective,перетяну̀ться
44882,perfective,-
44883,perfective,-
44884,imperfective,переуступѝть
44886,imperfective,переутоми'ть
44887,imperfective,переутоми'ться
44889,imperfective,переформировать
44891,imperfective,перехвалѝть
44892,imperfective,перехлестнуть
44893,perfective,перецара'пываться
44894,imperfective,перечека'нить
44896,imperfective,перечертѝть
44897,perfective,перечи'нивать
44900,perfective,перечувствовывать
44901,imperfective,перешибить
44902,imperfective,перешить
44904,perfective,перешто'пывать
44905,imperfective,перешто'пать
44906,perfective,переэкзамено'вывать
44923,both,
44928,both,
44931,both,
44941,both,
44954,both,
44955,imperfective,-
44967,imperfective,попе́рчить
44974,imperfective,-
44989,imperfective,-
44990,imperfective,опечалить
45010,imperfective,-
45013,imperfective,-
45055,imperfective,-
45071,imperfective,пихнуться
45094,both,
45134,imperfective,плени'ться
45149,imperfective,
45166,imperfective,запломбирова'ть
45175,imperfective,оплошать
45180,imperfective,сплутовать
45193,imperfective,"плюсануть;приплюсовать"
45194,imperfective,плю'хнуть
45197,imperfective,"сплющить;расплющить"
45207,perfective,беспокоиться
45212,perfective,-
45213,perfective,-
45216,imperfective,побрякать
45220,perfective,валять
45222,imperfective,пове́ргнуться
45224,perfective,-
45231,perfective,поворачивать
45232,perfective,поворачиваться
45235,imperfective,повредить
45236,imperfective,повреди'ться
45239,perfective,повскакивать
45244,perfective,-
45245,imperfective,опога'нить
45247,imperfective,погаснуть
45248,imperfective,погасѝть
45255,perfective,погнива'ть
45259,imperfective,погрести
45262,imperfective,погреши'ть
45263,perfective,-
45267,imperfective,погрязнуть
45269,imperfective,-
45280,imperfective,подбавить
45281,imperfective,подболтать
45282,imperfective,подбодрить
45284,imperfective,подбри'ть
45285,imperfective,подвалить
45286,imperfective,подварѝть
45288,imperfective,подвернуть
45289,imperfective,подвернуться
45292,imperfective,подви'ть
45296,imperfective,подвинтить
45297,imperfective,подовра'ть
45303,imperfective,подвяза̀ться
45304,perfective,подга'живать
45305,imperfective,подогнуть
45306,imperfective,подгнить
45307,imperfective,подговорить
45313,imperfective,подготовиться
45315,perfective,подгу'ливать
45318,imperfective,поддеть
45322,imperfective,подделать
45323,imperfective,подде́латься
45324,imperfective,поддёрнуть
45334,imperfective,поджарить
45335,imperfective,поджа'риться
45338,imperfective,поджи'ть
45343,perfective,подзаряжать
45349,perfective,диви'ть
45350,imperfective,подколо'ть
45351,imperfective,"подка'пать;подкопа'ть"
45352,imperfective,подкопа'ться
45353,imperfective,подкатиться
45354,imperfective,подкачать
45355,imperfective,подкисли'ть
45358,imperfective,подкле́ить
45363,imperfective,подковать
45364,imperfective,подковырну'ть
45373,imperfective,подкрепиться
45374,perfective,.
45379,imperfective,подлечить
45380,imperfective,подлечиться
45383,imperfective,подлиза'ть
45384,imperfective,
45390,imperfective,подма'зать
45391,imperfective,подма'заться
45392,imperfective,подмалевать
45394,imperfective,подманѝть
45395,imperfective,подма'слить
45396,imperfective,подмахну'ть
45397,imperfective,подмочить
45399,imperfective,подметать
45400,imperfective,"подмесить;подмешать"
45401,imperfective,подморозить
45407,imperfective,поднабраться
45409,imperfective,-
45413,imperfective,поднови'ть
45416,imperfective,поднырну'ть
45424,imperfective,пододвинуть
45425,imperfective,пододви'нуться
45428,imperfective,подопреть
45435,imperfective,подпалить
45436,imperfective,подпоро̀ть
45437,imperfective,подпоро̀ться
45439,imperfective,подпилить
45446,imperfective,подпоясать
45448,imperfective,подравнять
45454,imperfective,подразделить
45456,imperfective,подра'нить
45459,perfective,-
45460,imperfective,подрисова'ть
45462,imperfective,подрубить
45464,imperfective,подрумя'нить
45466,imperfective,подорваться
45468,imperfective,подрядѝть
45469,imperfective,подрядиться
45471,imperfective,подсесть
45472,imperfective,подсолѝть
45473,perfective,подса'харивать
45476,imperfective,подсвисте́ть
45480,imperfective,подсечь
45484,imperfective,-
45485,imperfective,подсини'ть
45486,imperfective,подскоблить
45489,imperfective,подскрести
45490,imperfective,подсластить
45491,imperfective,подслужиться
45496,imperfective,"подстегать;подстегнуть"
45497,imperfective,подстелить
45498,imperfective,подстроить
45503,imperfective,подстрелѝть
45504,imperfective,подстричь
45505,imperfective,подстри'чься
45509,imperfective,-
45510,imperfective,подсушить
45511,imperfective,подсушиться
45512,imperfective,подтопить
45514,imperfective,подтасова'ть
